 Matrix , NNZ, Solve Time  , Extraction_5_5, Extraction_10_10, Extraction_10_5, Extraction_20_20
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_6_1.mat , 120004,6641778,5711480,11386144,8456520,15405053
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_7_1.mat , 120004,6642631,5713492,11433397,8496256,15189664
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_8_1.mat , 120004,6799062,5810245,11478190,8698509,15768537
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_9_1.mat , 120004,6663242,5716261,11363402,8385813,15626435
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_10_1.mat , 120004,6559053,5826993,11443384,8729559,15438475
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_11_1.mat , 120004,6778092,5806841,11530971,8526852,15669999
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_1_1.mat , 120004,6526277,5617381,11243994,8510543,15735039
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_12_1.mat , 120004,6719461,5780426,11459595,8544397,15850199
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_5_1.mat , 120004,6637152,5729048,11340207,8512001,15528686
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_2_1.mat , 120004,6635409,5839389,11510211,8752280,15742481
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_3_1.mat , 120004,6420844,5595226,11144229,8501632,15643575
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_4_1.mat , 120004,6663802,5798442,11410139,8691954,15759446
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_5_1.mat , 120004,6594503,5720504,11348072,8443647,15608489
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_6_1.mat , 120004,6496733,5780104,11339675,8620926,15817566
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_7_1.mat , 120004,6764912,5876502,11494216,8585561,15118408
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_8_1.mat , 120004,6555170,5673478,11259806,8505845,15260543
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_95_9_1.mat , 120004,6751022,6048943,11799897,8814395,15244760
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_10_1.mat , 120004,6697235,5854507,11516547,8547425,15382317
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_11_1.mat , 120004,6438454,5602902,11258041,8461133,15658519
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_1_1.mat , 120004,6722824,5727255,11373599,8467179,15626598
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_12_1.mat , 120004,6430939,5588410,11179847,8441191,15512289
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_6_1.mat , 120004,6680810,5866054,11572614,8583647,15859850
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_2_1.mat , 120004,6794903,5608506,11145530,8473357,16028326
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_3_1.mat , 120004,6578631,5885174,11518714,8620419,15416089
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_4_1.mat , 120004,6481239,5769704,11327929,8619775,15275041
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_5_1.mat , 120004,6572916,5940084,11649018,8681673,15480292
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_6_1.mat , 120004,6701817,5736321,11391410,8497631,15708171
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_7_1.mat , 120004,6461365,5755437,11332033,8605766,15430295
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_8_1.mat , 120004,6667572,5869979,11473339,8585580,14954859
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_96_9_1.mat , 120004,6570894,5656772,11285266,8537468,15970491
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_10_1.mat , 120004,6752273,5904151,11530224,8660793,15668168
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_11_1.mat , 120004,6517746,5723507,11299526,8581456,15414692
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_1_1.mat , 120004,6695302,5865071,11687116,8644179,15123383
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_12_1.mat , 120004,6587613,5759149,11385562,8659414,15557475
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_7_1.mat , 120004,6661821,5855460,11470747,8579458,15420866
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_2_1.mat , 120004,6602349,5671709,11241551,8541533,15623657
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_3_1.mat , 120004,6753291,5835094,11542920,8572318,15727614
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_4_1.mat , 120004,6482892,5595967,11148534,8462692,15416790
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_5_1.mat , 120004,14542196,3653486,6812063,4951112,13085789
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_6_1.mat , 120004,6603864,5620950,11156792,8481057,16031488
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_7_1.mat , 120004,6522955,5689345,11307172,8582420,15455659
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_8_1.mat , 120004,7026429,5946227,11638431,8658818,15844484
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_97_9_1.mat , 120004,6457889,5625072,11268610,8499398,15604460
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_10_1.mat , 120004,6867592,5779352,11452823,8465460,17265873
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_11_1.mat , 120004,6568226,5852675,11444102,8702559,15275984
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_1_1.mat , 120004,6653420,5941443,11667004,8650882,15519155
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_12_1.mat , 120004,6405754,5660362,11171166,8471061,15519001
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_8_1.mat , 120004,6815570,5805673,11521368,8521742,15689189
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_2_1.mat , 120004,6599505,5698136,11379487,8572030,15411556
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_3_1.mat , 120004,6797558,5726279,11325760,8442394,15585829
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_4_1.mat , 120004,6553927,5629135,11227847,8534510,15549468
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_5_1.mat , 120004,6990877,5911713,11560216,8652131,15845643
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_6_1.mat , 120004,6520226,5741469,11481999,8661992,14370466
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_7_1.mat , 120004,6787179,5939883,11671866,8718130,15557277
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_8_1.mat , 120004,6740350,5765641,11414595,8733263,16141723
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_98_9_1.mat , 120004,6717558,5753039,11420385,8477038,15580848
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_10_1.mat , 120004,6433487,5671709,11304550,8590944,15268222
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_11_1.mat , 120004,6755538,5947232,11686767,8730157,15249284
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_1_1.mat , 120004,6836353,5677237,11334444,8601766,16114396
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_12_1.mat , 120004,6754648,5797927,11623699,8584548,15773469
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_9_1.mat , 120004,6523965,5874029,11555746,8780300,15124522
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_2_1.mat , 120004,6755118,5816047,11555042,8563276,15588110
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_3_1.mat , 120004,6484030,5630789,11188592,8500107,15545076
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_4_1.mat , 120004,6873761,5870232,11609197,8671171,15470375
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_5_1.mat , 120004,6468590,5613457,11182399,8477565,15242741
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_6_1.mat , 120004,6805161,5817553,11543200,8594583,15678584
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_7_1.mat , 120004,6385695,5570735,11164176,8487028,15532414
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_8_1.mat , 120004,6726579,5796522,11594694,8590294,15409775
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_99_9_1.mat , 120004,6571250,5693830,11353123,8609997,15533526
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_mob_test_1_1_1.mat , 23232048,745467119,308330313,647880251,484614822,1293915093
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_mob_test_1_2_1.mat , 23232048,737561301,332341763,661251695,494743121,1314798143
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_mob_test_1_3_1.mat , 23232048,739762018,326592988,648142850,488074643,1299471957
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_mob_test_1_4_1.mat , 23232048,731259181,326162086,648085930,488156884,1298186696
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_mob_test_2_1_1.mat , 23232048,738077895,326801076,648771506,488081720,1295064596
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_mob_test_2_2_1.mat , 23232048,728785629,327636435,651201449,490116577,1303676473
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_mob_test_2_3_1.mat , 23232048,729328089,320136956,635512726,478606599,1272083662
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_test_1_1_1.mat , 23232048,778080733,326055526,649019958,488231683,1310972542
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_test_1_2_1.mat , 23232048,734789121,325427784,654687161,486097200,1292567860
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_test_1_3_1.mat , 23232048,739398183,329054385,653602627,491895646,1306406483
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_test_1_4_1.mat , 23232048,728621468,320081619,635304499,477795171,1272535137
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_test_2_1_1.mat , 23232048,732584280,329053255,655335687,488502652,1307656852
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_test_2_2_1.mat , 23232048,736959705,326946760,649120988,488330671,1299594791
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_test_2_3_1.mat , 23232048,763013817,323245138,641427987,482917783,1289717517
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GBEvolution_test_2_4_1.mat , 23232048,728491628,321009602,634042016,477055942,1275066914
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/gradientcomponent_1_1_1.mat , 362404,17046247,8350272,12993964,7373654,19186114
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/gradientcomponent_2_1_1.mat , 362404,16718489,8343752,14083039,7255174,18735213
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_10_1_1.mat , 383824,13571432,8820883,12142716,7416829,19960810
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_10_2_1.mat , 383824,13264132,8664637,12716455,7277196,19188255
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_10_3_1.mat , 383824,13240157,8784526,12245117,7386951,19565805
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_1_1_1.mat , 374888,12940804,8327393,13083568,7047345,18609945
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_1_2_1.mat , 374888,21662981,5042254,9702101,7296088,19704132
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_1_3_1.mat , 374888,13404810,8517765,13268431,7336901,19276797
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_1_4_1.mat , 374888,13843977,8711528,12271069,7608632,20016487
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_2_1_1.mat , 380456,13290460,8673377,12585176,7416018,19496199
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_2_2_1.mat , 380456,13341794,8502818,12831859,7396686,19550496
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_2_3_1.mat , 380456,13211723,8668325,12458372,7233553,18838655
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_3_1_1.mat , 384456,13153753,8519900,12349342,7093279,18790439
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_3_2_1.mat , 384456,14119176,5573075,9918820,7414328,20566043
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_3_3_1.mat , 384456,13934826,8583189,12658636,7666744,20278848
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_4_1_1.mat , 384456,13386627,8841901,11826091,7571030,19829139
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_4_2_1.mat , 384456,13180680,8753465,12574042,7282479,19325483
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_4_3_1.mat , 384456,13436811,8667850,12485172,7552246,19996967
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_5_1_1.mat , 384248,13176366,8506138,12092498,7227267,18931908
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_5_2_1.mat , 384248,13408246,8798130,12371858,7393194,19687974
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_5_3_1.mat , 384248,13281404,8554699,12374101,7370631,19507958
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_6_1_1.mat , 384040,13348147,8632804,11765911,7214338,19076494
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_6_2_1.mat , 384040,13197124,8715086,12772214,7156294,19015085
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_6_3_1.mat , 384040,13579262,8732982,12091518,7250187,19080254
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_7_1_1.mat , 384040,13332402,8560260,12406710,7325609,19386980
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_7_2_1.mat , 384040,14004179,8719776,12750833,7770425,20397928
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_7_3_1.mat , 384040,13368217,8550756,12565766,7418197,19643342
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_8_1_1.mat , 384040,13587958,8643367,12449842,7501403,19884504
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_8_2_1.mat , 384040,21229680,4911328,9714093,7278901,19295501
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_8_3_1.mat , 384040,13308100,8714176,12421795,7345810,19561920
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_9_1_1.mat , 383824,13211854,8550013,12318139,7223743,19113202
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_9_2_1.mat , 383824,13152822,8758635,12423233,7110225,18915177
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_boundingbox_test_9_3_1.mat , 383824,13202905,8532652,12357208,7150993,18916081
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_1_1_1.mat , 397964,13642935,5102109,9795305,7406187,19799448
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_1_2_1.mat , 397964,13539074,8911413,11580904,7430550,19658024
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_1_3_1.mat , 397964,13804166,8951461,11533894,7402303,19738461
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_2_1_1.mat , 397964,13542303,8857342,11913291,7532632,20001514
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_2_2_1.mat , 397964,13685966,8880900,11669759,7616429,20340315
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_3_1_1.mat , 397964,13566172,8943676,12020169,7416290,19777259
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_3_2_1.mat , 397964,13598410,8805725,11623514,7536054,19972176
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_4_1_1.mat , 397964,13620555,8972098,12077328,7609016,20178879
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/GrGr_OffDiag_test_4_2_1.mat , 397964,13660973,8995938,11706650,7499534,19799047
